,country,region,dept_id,city,address,heat_cycle,creation_date,modified_date,validity_date,archived,emissions,uncertainty,unit,source,unit_id,unit_name,source_id,source_name
265,France,Grand Est,57,Saint-Avold,Wenheck ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.25,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
266,France,Grand Est,57,Freyming-Merlebach,Réseau de Freyming-Merlebach ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.155,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
267,France,Grand Est,57,Sarreguemines,Réseau de Sarreguemines ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.257,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
268,France,Grand Est,57,Forbach-Stiring-Wendel-Behren-lès-Forbach,Réseau de Holweg-Forbach-Behren ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.073,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
269,France,Grand Est,57,Saint-Avold,Huchet ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.192,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
270,France,Grand Est,57,Saint-Avold,Côte de la Justice ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.214,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
271,France,Grand Est,57,Saint-Avold,Carrière ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.231,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
272,France,Grand Est,57,Creutzwald,Réseau de chauffage de Creutzwald ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.248,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
273,France,Bourgogne-Franche-Comté Dijon,58,Decize,Réseau de Decize ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.176,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
274,France,Bourgogne-Franche-Comté Dijon,58,Nevers,Réseau du Banlay ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.189,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
275,France,Bourgogne-Franche-Comté Dijon,58,Nevers,Réseau de Nevers ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.342,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
276,France,Nord,59,Roubaix,Alma-Beaurepaire ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.083,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
277,France,Nord,59,Valenciennes,Les Canonniers ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.252,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
278,France,Nord,59,Sains-du-Nord,Réseau de Sains-du-Nord ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.128,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
279,France,Nord,59,Villeneuve-d'Ascq,Quartier Pont de bois ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.214,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
280,France,Nord,59,Villeneuve-d'Ascq,Domaine Universitaire et Scientifique ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.241,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
281,France,Nord,59,Wattignies,ZUP de Wattignies-Blanc Riez ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.174,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
282,France,Nord,59,Wattrelos,Réseau de Wattrelos ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.214,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
283,France,Nord,59,Sin-le-Noble,ZAC des Epis ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.228,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
284,France,Nord,59,Mons-en-Barœul,Monsenergie ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.232,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
285,France,Nord,59,Lille,Métropole Nord ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.284,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
286,France,Nord,59,Lambersart,Réseau de Lambersart ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.294,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
287,France,Nord,59,Maubeuge,ZUP de la caserne joyeuse ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.237,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
288,France,Nord,59,Anzin,Les rives créatives de l'Escaut ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.005,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
289,France,Nord,59,Dunkerque,Energie Grand Littoral ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.1,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
290,France,Nord,59,Hazebrouck,Réseau de chauffage d'Hazebrouck ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.226,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
291,France,Nord,59,Lomme,Quartier Tournebride Lomme-Capinghem ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.079,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
292,France,Hauts de France,60,Compiègne,Réseau de Compiègne ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.246,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
293,France,Hauts de France,60,Creil,La Cavée ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.109,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
294,France,Hauts de France,60,Nogent-sur-Oise,Quartier des Obiers ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.183,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
295,France,Hauts de France,60,Montataire,Les Martinets ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.213,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
296,France,Hauts de France,60,Beauvais,Réseau du Quartier Saint-Jean ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.013,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
297,France,Hauts de France,60,Breteuil-sur-Noye,Réseau de Breteuil-sur-Noye ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.025,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
298,France,Normandie,61,Alençon,Perseigne ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.055,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
299,France,Normandie,61,Argentan,Quartier Nord-Route de Falaise ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.025,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
300,France,Normandie,61,La Ferté-Macé,Réseau de La Ferté-Macé ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.042,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
301,France,Normandie,61,L'Aigle,Recbia ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.032,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
302,France,Nord,62,Avion,ZUP du quartier République ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.226,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
303,France,Nord,62,Arques,Réseau de Arques ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.054,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
304,France,Nord,62,Lens,ZUP de Lens ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.006,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
305,France,Nord,62,Outreau,Le Portel-Outreau Engie ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.193,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
306,France,Nord,62,Outreau,Le Portel-Outreau Dalkia ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.209,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
307,France,Nord,62,Béthune,ZUP de Béthune ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.239,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
308,France,Nord,62,Liévin,Réseau de Liévin ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.252,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
309,France,Nord,62,Calais,Calais Energie ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.202,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
310,France,Nord,62,Béthune,Réseau Centre Ville ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.225,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
311,France,Nord,62,Achicourt,Réseau d'Achicourt ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.1,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
312,France,Nord,62,Arras,Réseau d'Arras ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.224,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
313,France,Nord,62,Boulogne-sur-Mer,Réseau de Boulogne-sur-Mer ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.238,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
314,France,Auvergne-Rhône-Alpes,63,Riom,Réseau RCBE de Riom ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.064,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
315,France,Auvergne-Rhône-Alpes,63,Clermont-Ferrand,Saint-Jacques (HLM) ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.19,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
316,France,Auvergne-Rhône-Alpes,63,Clermont-Ferrand,ZUP de la Gauthière ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.081,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
317,France,Auvergne-Rhône-Alpes,63,Clermont-Ferrand,Quartiers Nord ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.022,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
318,France,Auvergne-Rhône-Alpes,63,Beaumont,ZAC du Masage ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.219,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
319,France,Auvergne-Rhône-Alpes,63,Rochefort-Montagne,Réseau de Rochefort-Montagne ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.056,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
320,France,Auvergne-Rhône-Alpes,63,Royat,Réseau de Royat ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.215,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
321,France,Auvergne-Rhône-Alpes,63,Pontaumur,Réseau de Pontaumur ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.084,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
322,France,Auvergne-Rhône-Alpes,63,Ambert,Le Coral ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.12258823529411765,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
323,France,Occitanie,65,Vic-en-Bigorre,Réseau de Vic-en-Bigorre ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.187,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
324,France,Grand Est,67,Strasbourg,Elsau ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.214,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
325,France,Grand Est,67,Strasbourg,Hautepierre ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.225,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
326,France,Grand Est,67,Strasbourg,L'Esplanade ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.238,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
327,France,Grand Est,67,Strasbourg,Eco-Quartier Brasserie Cronenbourg ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.152,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
328,France,Grand Est,67,Strasbourg,Hochfelden ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.07,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
329,France,Grand Est,67,Betschdorf,Réseau de Betschdorf ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.086,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
330,France,Grand Est,67,Ostwald,Cité du Wihrel ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.216,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
331,France,Grand Est,67,Strasbourg,Cité de l'Ill ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.1,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
332,France,Grand Est,67,Schiltigheim,Le Ried ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.256,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
333,France,Grand Est,67,Morsbronn-les-Bains,Réseau de la Communauté de Communes Sauer Pechelbronn ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.082,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
334,France,Grand Est,67,Lingolsheim,Réseau des Tanneries-Bohrie ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.235,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
335,France,Grand Est,67,Haguenau,Réseau Mars ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.023,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
336,France,Grand Est,67,Niederbronn-les-Bains,Réseau de Niederbronn-les-Bains ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.045,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
337,France,Grand Est,67,Allenwiller,Réseau d'Allenwiller ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.14566666666666667,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
338,France,Grand Est,67,Haguenau,Réseau de Haguenau ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.275,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
339,France,Grand Est,68,Colmar,Réseau de Colmar ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.052,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
340,France,Grand Est,68,Colmar,Montagne Verte ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.332,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
341,France,Grand Est,68,Didenheim,L'Illberg ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.085,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
342,France,Grand Est,68,Mulhouse,Porte de Bâle ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.217,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
343,France,Grand Est,68,Saint-Louis,Réseau de la Ville de Saint-Louis ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.10928571428571429,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
344,France,Grand Est,68,Cernay,Réseau de Cernay ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.106,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
345,France,Grand Est,68,Rixheim,Réseau de Rixheim ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.05,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
346,France,Auvergne-Rhône-Alpes,69,Vénissieux,Les Minguettes ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.123,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
347,France,Auvergne-Rhône-Alpes,69,Ecully,Les Sources (HLM) ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.223,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
348,France,Auvergne-Rhône-Alpes,69,Champagne au Mont d'Or,La Duchère et Lyon 9e ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.067,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
349,France,Auvergne-Rhône-Alpes,69,Lyon-Villeurbanne,Réseau Lyon-Villeurbanne ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.093,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
350,France,Auvergne-Rhône-Alpes,69,Lyon-Villeurbanne,Réseau Lyon-Villeurbanne ,cool,2017-12-01,2019-09-01,2017-01-01,True,0.011,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
351,France,Auvergne-Rhône-Alpes,69,Vaulx-en-Velin,Réseau de Vaulx-en-Velin ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.117,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
352,France,Auvergne-Rhône-Alpes,69,Villeurbanne,Campus de la Doua ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.257,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
353,France,Auvergne-Rhône-Alpes,69,Villeurbanne,La Perralière ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.214,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
354,France,Auvergne-Rhône-Alpes,69,Rillieux-la-Pape,Les Semailles ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.057,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
355,France,Auvergne-Rhône-Alpes,69,Bron,Quartier de Parilly ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.208,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
356,France,Auvergne-Rhône-Alpes,69,Givors,Les Vernes ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.237,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
357,France,Auvergne-Rhône-Alpes,69,Villefranche-sur-Saone,Réseau UIOM Villefranche ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.001,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
358,France,Auvergne-Rhône-Alpes,69,Oullins,Plateau de Montmein ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.21,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
359,France,Auvergne-Rhône-Alpes,69,Lyon,Z. H Champvert ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.235,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
360,France,Auvergne-Rhône-Alpes,69,Rillieux-la-Pape,Réseau de Rillieux-la-Pape ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.128,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
361,France,Auvergne-Rhône-Alpes,69,Gleize,Belleroche Ouest ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.069,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
362,France,Auvergne-Rhône-Alpes,69,Lyon,Mermoz Sud ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.185,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
363,France,Auvergne-Rhône-Alpes,69,Rillieux-la-Pape,Domaine de la Roue ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.235,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
364,France,Auvergne-Rhône-Alpes,69,Sathonay-Camp,Réseau de Sathonay-Camp ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.063,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
365,France,Auvergne-Rhône-Alpes,69,La Tour-de-Salvagny,Réseau de La Tour-de-Salvagny ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.055,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
366,France,Auvergne-Rhône-Alpes,69,Lamure-sur-Azergues,Réseau de Lamure-sur-Azergues ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.14536585365853658,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
367,France,Bourgogne-Franche-Comté Dijon,70,Gray,ZUP des Capucins ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.049,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
368,France,Bourgogne-Franche-Comté Dijon,70,Saulnot,Réseau de Saulnot ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.015,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
369,France,Bourgogne-Franche-Comté Dijon,70,Dampierre-sur-Linotte,Réseau de Dampierre-sur-Linotte ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.256,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
370,France,Bourgogne-Franche-Comté Dijon,70,Plancher-Bas,Réseau de Plancher-Bas ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.12,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
371,France,Bourgogne-Franche-Comté Dijon,71,Chalon-sur-Saone,Réseau de Chalon ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.111,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
372,France,Bourgogne-Franche-Comté Dijon,71,Montceau-les-Mines,Réseau de Montceau les mines ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.323,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
373,France,Bourgogne-Franche-Comté Dijon,71,Mâcon,Réseau de Mâcon ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.297,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
374,France,Bourgogne-Franche-Comté Dijon,71,Autun,Réseau d'Autun ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.07,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
375,France,Bourgogne-Franche-Comté Dijon,71,Tramayes,Réseau de Tramayes ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.02,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
376,France,Pays-de-la-Loire,72,Le Mans,Réseau du Mans ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.23,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
377,France,Pays-de-la-Loire,72,Le Mans,Percée Centrale ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.209,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
378,France,Pays-de-la-Loire,72,Le Mans-Allonnes,ZUP d'Allonnes ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.037,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
379,France,Pays-de-la-Loire,72,Coulaine,Bellevue ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.243,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
380,France,Auvergne-Rhône-Alpes,73,Chambéry,Bissy et Croix Rouge ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.149,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
381,France,Auvergne-Rhône-Alpes,73,Macôt La Plagne,La Plagne ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.081,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
382,France,Auvergne-Rhône-Alpes,73,Bourg Saint Maurice,Les Arcs ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.37,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
383,France,Auvergne-Rhône-Alpes,73,Saint Etienne de Cuines,Réseau de Saint Etienne de Cuines ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.032,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
384,France,Auvergne-Rhône-Alpes,73,Beaufort,Réseau de Beaufort ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.002,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
385,France,Auvergne-Rhône-Alpes,73,Gilly-sur-Isère,Réseau de Gilly-sur-Isère ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.017,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
386,France,Auvergne-Rhône-Alpes,73,Yenne,Réseau de Yenne ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.014,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
387,France,Auvergne-Rhône-Alpes,73,La Bauche,Réseau de la Bauche ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.241,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
388,France,Auvergne-Rhône-Alpes,74,Annecy,Novel ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.274,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
389,France,Auvergne-Rhône-Alpes,74,Seynod,ZUP de Champ Fleury ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.045,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
390,France,Auvergne-Rhône-Alpes,74,Annemasse,Bois Energies Annemasse ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.104,30%,kgCO2e/kWh,Legifrance,27,kgCO2e/kWh,32.0,Legifrance
